0.50	0.94640000 	 0.88570768 	 0.00580985
0.65	0.73812000 	 0.54878940 	 0.00603653
0.80	0.17408000 	 0.29348464 	 0.00361493
0.95	0.11656000 	 0.16947924 	 0.00221055
1.10	0.01172000 	 0.10960592 	 0.00150879
1.25	0.05540000 	 0.07709056 	 0.00107335
1.40	0.08564000 	 0.05816080 	 0.00085169
1.55	0.08328000 	 0.04615768 	 0.00070225
1.70	0.05628000 	 0.03752734 	 0.00059955
1.85	0.05152000 	 0.03148002 	 0.00052478
2.00	0.04988000 	 0.02649098 	 0.00047137
