0.50	84.21728000 	 78.99113504 	 0.43919987
0.65	38.12615385 	 33.02458689 	 0.25691302
0.80	21.91390000 	 15.16343880 	 0.09588058
0.95	10.13498947 	 8.62242484 	 0.04251929
1.10	5.38152727 	 5.59379687 	 0.02164389
1.25	3.03116800 	 3.95861882 	 0.01257080
1.40	2.62708571 	 2.97642174 	 0.00822862
1.55	2.20320000 	 2.34092591 	 0.00587841
1.70	1.59552941 	 1.90465894 	 0.00425902
1.85	1.36432432 	 1.59620819 	 0.00333918
2.00	1.21508000 	 1.36277242 	 0.00264717
