0.50	-0.98008000 	 -0.97397608 	 0.00044265
0.65	-0.91944000 	 -0.91415932 	 0.00037077
0.80	-0.85976000 	 -0.84853532 	 0.00025042
0.95	-0.78000000 	 -0.78288900 	 0.00020121
1.10	-0.71712000 	 -0.72100576 	 0.00017655
1.25	-0.65576000 	 -0.66424476 	 0.00016410
1.40	-0.61448000 	 -0.61354140 	 0.00015154
1.55	-0.57192000 	 -0.56842396 	 0.00014380
1.70	-0.53288000 	 -0.52872020 	 0.00013680
1.85	-0.49608000 	 -0.49345520 	 0.00013094
2.00	-0.46512000 	 -0.46218544 	 0.00012671
