  1	344.7670	0.0000
  2	345.2113	0.3142
  3	345.3594	0.2419
  4	344.9704	0.3827
  5	344.2781	0.6907
  6	343.5581	0.8737
  7	343.0438	0.8874
  8	342.4283	0.9667
  9	341.8656	1.0099
 10	341.6546	0.9306
 11	341.5469	0.8523
 12	341.2856	0.8203
 13	341.0599	0.7877
 14	340.8664	0.7548
 15	340.6988	0.7228
 16	340.4193	0.7297
 17	340.2082	0.7166
 18	339.9832	0.7113
 19	339.5725	0.7835
 20	339.1670	0.8428
 21	338.8000	0.8789
 22	338.3931	0.9284
 23	338.0546	0.9477
 24	337.7207	0.9653
 25	337.4135	0.9743
 26	337.1300	0.9772
 27	336.9294	0.9614
 28	336.7432	0.9449
 29	336.5867	0.9252
 30	336.4405	0.9058
 31	336.2608	0.8943
 32	336.0923	0.8820
 33	335.7999	0.9025
 34	335.5012	0.9241
 35	335.2968	0.9200
 36	335.0813	0.9193
 37	334.8910	0.9139
 38	334.5924	0.9374
 39	334.3091	0.9552
 40	334.0400	0.9685
 41	333.7946	0.9755
 42	333.5791	0.9758
 43	333.3736	0.9745
 44	333.1774	0.9719
 45	332.9465	0.9773
 46	332.7148	0.9832
 47	332.4930	0.9869
 48	332.2804	0.9890
 49	332.0765	0.9896
 50	331.8683	0.9915
 51	331.6742	0.9909
 52	331.4296	1.0015
 53	331.1342	1.0253
 54	330.8501	1.0449
 55	330.5783	1.0607
 56	330.2912	1.0799
 57	329.9356	1.1180
 58	329.5699	1.1570
 59	329.1676	1.2053
 60	328.7592	1.2525
 61	328.3655	1.2923
 62	327.9846	1.3264
 63	327.6157	1.3557
 64	327.2617	1.3800
 65	326.9251	1.3992
 66	326.5963	1.4161
 67	326.2674	1.4326
 68	325.9530	1.4457
 69	325.5975	1.4678
 70	325.2292	1.4923
 71	324.8717	1.5135
 72	324.5240	1.5319
 73	324.1892	1.5471
 74	323.8634	1.5601
 75	323.5189	1.5769
 76	323.1835	1.5914
 77	322.8569	1.6039
 78	322.5138	1.6196
 79	322.1710	1.6350
 80	321.8368	1.6483
 81	321.5108	1.6599
 82	321.1889	1.6706
 83	320.8213	1.6904
 84	320.4624	1.7080
 85	320.1117	1.7235
 86	319.7299	1.7453
 87	319.3568	1.7646
 88	318.9921	1.7818
 89	318.6312	1.7980
 90	318.2783	1.8123
 91	317.9332	1.8250
 92	317.5853	1.8380
 93	317.2449	1.8495
 94	316.9312	1.8562
 95	316.6240	1.8619
 96	316.3233	1.8667
 97	316.0216	1.8716
 98	315.7314	1.8749
 99	315.4408	1.8783
100	315.1561	1.8810
  1	285.4945	0.0000
  2	285.9605	0.3295
  3	286.1159	0.2536
  4	285.7316	0.3833
