1 -0.000814009 0
2 -0.000384113 0.000303983
3 5.71282e-05 0.000413358
4 0.000117147 0.000314346
5 3.45569e-05 0.000262102
6 -9.69322e-05 0.000249227
7 -1.6913e-05 0.000226105
8 9.47354e-05 0.000223715
9 0.000210335 0.000226766
10 0.000227338 0.000204726
11 0.000162855 0.000196007
12 0.000115861 0.000185221
13 8.03017e-05 0.000174353
14 6.53861e-05 0.000162536
15 8.8201e-05 0.000153293
16 6.02794e-05 0.000146233
17 9.98256e-05 0.000142878
18 0.000126667 0.000137439
19 0.000141741 0.000131029
20 0.000137175 0.000124557
21 0.000129698 0.00011885
22 0.000119534 0.000113882
23 0.000118533 0.000108935
24 8.50069e-05 0.000109433
25 7.49651e-05 0.000105516
26 0.000105948 0.000105909
27 0.000105823 0.000101986
28 8.23445e-05 0.00010101
29 8.72898e-05 9.7648e-05
30 9.92677e-05 9.51249e-05
31 0.000113087 9.30547e-05
32 0.000102433 9.07546e-05
33 0.00011075 8.83847e-05
34 0.000104963 8.59744e-05
35 0.000111062 8.3734e-05
36 0.000128776 8.32606e-05
37 0.000140886 8.18863e-05
38 0.00013719 7.98148e-05
39 0.000126409 7.84929e-05
40 0.000140245 7.77405e-05
41 0.000143929 7.59316e-05
42 0.0001566 7.51735e-05
43 0.000156353 7.34257e-05
44 0.000168261 7.27161e-05
45 0.000164068 7.1221e-05
46 0.000163504 6.9675e-05
47 0.000132047 7.49577e-05
48 0.000137948 7.36279e-05
49 0.000121024 7.40449e-05
50 0.000128029 7.28947e-05
51 0.000106874 7.44719e-05
52 0.00010538 7.30547e-05
53 0.000108913 7.17617e-05
54 0.000120957 7.14364e-05
55 0.000122118 7.0147e-05
56 0.000116295 6.91356e-05
57 0.000114414 6.79483e-05
58 0.000120105 6.70147e-05
59 0.000121756 6.58992e-05
60 0.000124217 6.48468e-05
61 9.95778e-05 6.83047e-05
62 9.74177e-05 6.72371e-05
63 9.4599e-05 6.62289e-05
64 9.50491e-05 6.51956e-05
65 8.4291e-05 6.50742e-05
66 9.18611e-05 6.4527e-05
67 8.59064e-05 6.38381e-05
68 7.91285e-05 6.32581e-05
69 7.19987e-05 6.27418e-05
70 7.68508e-05 6.20328e-05
71 6.43653e-05 6.2403e-05
72 7.64312e-05 6.26919e-05
73 7.40413e-05 6.18787e-05
74 7.43773e-05 6.10434e-05
75 7.50732e-05 6.02334e-05
76 6.86782e-05 5.97794e-05
77 5.94876e-05 5.97053e-05
78 6.47746e-05 5.91735e-05
79 5.89127e-05 5.87141e-05
80 6.53172e-05 5.83284e-05
81 6.63666e-05 5.76178e-05
82 5.60976e-05 5.7823e-05
83 4.93725e-05 5.75161e-05
84 5.74266e-05 5.73925e-05
85 6.45498e-05 5.71576e-05
86 6.5563e-05 5.6502e-05
87 6.15386e-05 5.59957e-05
88 5.60069e-05 5.56319e-05
89 5.20406e-05 5.51481e-05
90 4.91253e-05 5.46123e-05
91 6.79956e-05 5.71794e-05
92 7.17043e-05 5.66781e-05
93 8.12357e-05 5.68644e-05
94 8.34645e-05 5.63031e-05
95 8.08084e-05 5.57731e-05
96 8.11525e-05 5.51932e-05
97 9.39966e-05 5.60988e-05
98 9.44937e-05 5.55285e-05
99 9.42232e-05 5.49683e-05
100 9.03357e-05 5.45559e-05
