           1   0.0463409   0.0463409           0
           2   0.0498718   0.0481063  0.00124836
           3   0.0493719   0.0485282 0.000900701
           4   0.0501081   0.0489232 0.000757194
           5   0.0534625    0.049831  0.00101308
           6   0.0520418   0.0501995 0.000908766
           7   0.0538086   0.0507151 0.000913568
           8   0.0502094   0.0506519 0.000801556
           9   0.0519889   0.0508004 0.000726131
          10   0.0508419   0.0508046  0.00065353
          11   0.0523457   0.0509447  0.00060895
          12   0.0500041   0.0508663 0.000563226
          13   0.0528165   0.0510163 0.000539508
          14   0.0513285   0.0510386 0.000501433
          15   0.0486921   0.0508822 0.000491801
          16   0.0485252   0.0507349 0.000482622
          17   0.0510404   0.0507528 0.000454567
          18    0.050143    0.050719 0.000430574
          19   0.0525284   0.0508142 0.000418312
          20   0.0556061   0.0510538 0.000460932
          21   0.0488705   0.0509498 0.000450555
          22   0.0514844   0.0509741  0.00043073
          23   0.0530874    0.051066 0.000421689
          24   0.0482195   0.0509474 0.000420468
          25   0.0480912   0.0508331 0.000418882
          26   0.0471243   0.0506905 0.000426369
          27   0.0501821   0.0506717 0.000410993
          28   0.0523456   0.0507315  0.00040064
          29   0.0497922   0.0506991 0.000388131
          30   0.0486028   0.0506292 0.000381432
          31   0.0466609   0.0505012 0.000390016
          32    0.049955   0.0504841 0.000378202
          33    0.050577   0.0504869 0.000366752
          34    0.049578   0.0504602 0.000356938
          35   0.0492714   0.0504262 0.000348352
          36   0.0506571   0.0504326 0.000338734
          37   0.0508661   0.0504444 0.000329782
          38   0.0514095   0.0504698  0.00032208
          39   0.0496621    0.050449 0.000314487
          40   0.0522856    0.050495 0.000309958
          41   0.0474469   0.0504206 0.000311186
          42   0.0532134   0.0504871   0.0003108
          43   0.0518241   0.0505182 0.000305123
          44    0.051859   0.0505487 0.000299706
          45   0.0524535    0.050591 0.000296021
          46   0.0506725   0.0505928 0.000289591
          47   0.0479215   0.0505359 0.000288953
          48   0.0522283   0.0505712 0.000285076
          49    0.056056   0.0506831 0.000300431
          50   0.0508908   0.0506873 0.000294451
          51   0.0486417   0.0506472 0.000291396
          52   0.0498771   0.0506324 0.000286168
          53   0.0502222   0.0506246 0.000280874
          54    0.049985   0.0506128 0.000275922
          55   0.0514355   0.0506277  0.00027131
          56   0.0510831   0.0506359 0.000266587
          57   0.0565769   0.0507401  0.00028155
          58   0.0491921   0.0507134 0.000277957
          59   0.0539814   0.0507688  0.00027871
          60   0.0505734   0.0507655 0.000274084
          61   0.0511144   0.0507713 0.000269651
          62   0.0485995   0.0507362 0.000267567
          63   0.0515328   0.0507489 0.000263619
          64   0.0504278   0.0507439 0.000259547
          65   0.0485947   0.0507108 0.000257652
          66   0.0510339   0.0507157 0.000253794
          67   0.0524485   0.0507416 0.000251321
          68    0.048869    0.050714 0.000249129
          69   0.0482499   0.0506783 0.000248065
          70   0.0507489   0.0506793 0.000244523
          71   0.0522495   0.0507014 0.000242077
          72   0.0493954   0.0506833 0.000239393
          73   0.0509549    0.050687 0.000236143
          74   0.0502167   0.0506807 0.000233037
          75   0.0482611   0.0506484 0.000232153
          76   0.0486052   0.0506215 0.000230649
          77   0.0465133   0.0505682 0.000233743
          78   0.0508502   0.0505718 0.000230774
          79   0.0532959   0.0506063 0.000230415
          80   0.0497508   0.0505956 0.000227783
          81   0.0534252   0.0506305 0.000227634
          82   0.0462776   0.0505774 0.000230964
          83   0.0498419   0.0505686 0.000228352
          84   0.0472211   0.0505287 0.000229084
          85   0.0499314   0.0505217 0.000226497
          86   0.0536043   0.0505575 0.000226682
          87   0.0498681   0.0505496 0.000224215
          88   0.0506837   0.0505511 0.000221672
          89   0.0530575   0.0505793 0.000220963
          90   0.0488614   0.0505602 0.000219331
          91   0.0505504   0.0505601  0.00021692
          92   0.0517869   0.0505734 0.000214972
          93   0.0488991   0.0505554 0.000213413
          94   0.0509348   0.0505595 0.000211181
          95    0.049288   0.0505461 0.000209382
          96   0.0556522   0.0505993  0.00021385
          97   0.0484449    0.050577 0.000212795
          98   0.0509385   0.0505807 0.000210656
          99   0.0528059   0.0506032 0.000209724
         100   0.0537836    0.050635 0.000210024
