  97	1.72908474	1.82671529	26.85866613	0.47114417	0.05508074
  98	1.74719455	1.81073490	26.78490000	0.44765578	0.05496430
  99	1.74920979	1.79440982	26.39972703	0.45231344	0.05484952
 100	1.74920979	1.79440982	27.75510468	0.49554785	0.05473637
 101	1.74920979	1.79440982	27.21577747	0.45806839	0.05462480
 102	1.76108169	1.77631564	25.99665315	0.39268430	0.05451478
 103	1.75417782	1.75669933	25.51058809	0.40718855	0.05440627
 104	1.75417782	1.75669933	26.04557579	0.44714375	0.05429923
 105	1.73817880	1.75219409	24.51172876	0.40641991	0.05419364
 106	1.74954378	1.74069425	24.54325133	0.41120607	0.05408944
 107	1.74954378	1.74069425	25.40641352	0.41864714	0.05398662
 108	1.74954378	1.74069425	26.39805684	0.41493959	0.05388514
 109	1.76092837	1.72135766	24.13412197	0.37202541	0.05378497
 110	1.76092837	1.72135766	25.50938537	0.39007053	0.05368608
 111	1.76092837	1.72135766	25.10537384	0.39808992	0.05358845
 112	1.73971771	1.73730323	23.94048106	0.33432296	0.05349204
 113	1.73971771	1.73730323	24.71770891	0.39480893	0.05339683
 114	1.73971771	1.73730323	24.09965369	0.41181875	0.05330279
 115	1.73897921	1.72453319	23.56549163	0.37180543	0.05320990
 116	1.71568498	1.72577378	23.18515598	0.37541440	0.05311813
 117	1.71428836	1.70541378	22.18579280	0.34586761	0.05302746
 118	1.71428836	1.70541378	22.36784698	0.29751581	0.05293787
 119	1.71428836	1.70541378	22.54826574	0.34791192	0.05284934
 120	1.71428836	1.70541378	22.60464006	0.33419351	0.05276183
 121	1.71428836	1.70541378	22.75981197	0.33711939	0.05267534
 122	1.70741289	1.69655967	22.02174573	0.31676283	0.05258984
 123	1.70741289	1.69655967	22.57503216	0.39287922	0.05250531
 124	1.70791220	1.68172919	21.12706295	0.31513131	0.05242174
 125	1.70791220	1.68172919	21.67796468	0.35361563	0.05233910
 126	1.70791220	1.68172919	22.50280330	0.35562090	0.05225737
 127	1.70791220	1.68172919	21.73917361	0.29578377	0.05217654
 128	1.70791220	1.68172919	22.85372005	0.38463475	0.05209659
 129	1.71025152	1.66761282	20.91813396	0.37244614	0.05201751
 130	1.71025152	1.66761282	21.67295764	0.33498972	0.05193927
 131	1.72023043	1.64484549	20.83288461	0.36026039	0.05186187
 132	1.72023043	1.64484549	20.92994860	0.32957939	0.05178528
 133	1.72023043	1.64484549	21.45634380	0.38594477	0.05170949
 134	1.72023043	1.64484549	20.96176520	0.29622987	0.05163449
 135	1.71472164	1.63499345	20.52911330	0.34055333	0.05156026
 136	1.71161007	1.63816401	20.36401325	0.32089193	0.05148679
 137	1.71161007	1.63816401	21.58246375	0.28933881	0.05141407
 138	1.71161007	1.63816401	20.80687868	0.28976935	0.05134208
 139	1.71161007	1.63816401	20.88066497	0.33977081	0.05127081
 140	1.71161007	1.63816401	20.99323831	0.32607594	0.05120024
 141	1.71161007	1.63816401	21.48216100	0.30339858	0.05113037
 142	1.71161007	1.63816401	21.79378766	0.44431199	0.05106118
 143	1.71161007	1.63816401	20.96490481	0.34048569	0.05099266
 144	1.71161007	1.63816401	21.55937909	0.33244252	0.05092479
 145	1.71161007	1.63816401	21.97758421	0.31741686	0.05085758
 146	1.71161007	1.63816401	21.04117981	0.34056046	0.05079101
 147	1.71161007	1.63816401	20.97012134	0.29698330	0.05072506
 148	1.70545726	1.62339718	20.24190731	0.27584767	0.05065973
 149	1.72170125	1.61297269	19.97564791	0.26162178	0.05059500
 150	1.72170125	1.61297269	20.30195012	0.30263438	0.05053087
 151	1.69768409	1.63242895	19.81645884	0.31898099	0.05046733
 152	1.69768409	1.63242895	20.34277279	0.35162398	0.05040436
 153	1.69768409	1.63242895	21.66638254	0.32709288	0.05034197
 154	1.69920633	1.62095157	19.27932859	0.28582351	0.05028013
 155	1.68997151	1.59688031	19.20792576	0.28516091	0.05021884
 156	1.68997151	1.59688031	19.57566576	0.27610687	0.05015810
 157	1.67015542	1.58440490	17.91859550	0.27730597	0.05009789
 158	1.67015542	1.58440490	18.40643655	0.28245090	0.05003820
 159	1.67294199	1.56868235	17.64368523	0.28194285	0.04997903
 160	1.67294199	1.56868235	18.68340419	0.29692607	0.04992037
 161	1.67294199	1.56868235	17.79109246	0.27726549	0.04986221
 162	1.64798087	1.56106343	16.84011612	0.24708653	0.04980455
 163	1.63290503	1.53791759	15.84420137	0.23250535	0.04974737
 164	1.63290503	1.53791759	16.63203664	0.24738665	0.04969068
 165	1.64084036	1.53622271	15.79479314	0.19709045	0.04963445
 166	1.64084036	1.53622271	16.52591440	0.25235251	0.04957869
 167	1.64485870	1.53230716	15.75714517	0.26355303	0.04952339
 168	1.64485870	1.53230716	16.40782833	0.23670748	0.04946855
 169	1.64485870	1.53230716	15.82856974	0.24491786	0.04941415
 170	1.64485870	1.53230716	16.65648901	0.25533860	0.04936018
 171	1.64532318	1.52076869	15.48336459	0.24482140	0.04930665
 172	1.64532318	1.52076869	15.96563439	0.22672786	0.04925355
 173	1.62429832	1.51632183	15.28769870	0.23221323	0.04920087
 174	1.63156025	1.51049380	15.16044748	0.21216331	0.04914861
 175	1.63156025	1.51049380	15.99594472	0.24160880	0.04909675
 176	1.63237457	1.51633582	15.07528658	0.22707376	0.04904530
 177	1.62435120	1.49615372	15.06928342	0.23869282	0.04899424
 178	1.60417407	1.47236921	14.37535468	0.22515063	0.04894358
 179	1.60417407	1.47236921	14.69447222	0.23172896	0.04889331
 180	1.60417407	1.47236921	14.44248397	0.23602840	0.04884342
 181	1.60819901	1.47972753	13.55315455	0.20533627	0.04879390
 182	1.60819901	1.47972753	14.01508293	0.19556918	0.04874476
 183	1.60819901	1.47972753	14.30849870	0.22170094	0.04869599
 184	1.60819901	1.47972753	14.52964541	0.27901901	0.04864758
 185	1.60819901	1.47972753	14.43272928	0.21587965	0.04859952
 186	1.59521800	1.46589212	13.27578497	0.20186409	0.04855182
 187	1.59521800	1.46589212	13.86782659	0.20962040	0.04850447
 188	1.59521800	1.46589212	14.30632127	0.25709151	0.04845746
 189	1.57643813	1.47401433	13.21481555	0.20826184	0.04841079
 190	1.57643813	1.47401433	13.34155766	0.17801027	0.04836446
 191	1.57643813	1.47401433	13.48293540	0.20063360	0.04831846
 192	1.55952263	1.49215858	13.15679216	0.21075413	0.04827278
 193	1.53900724	1.47401758	12.19710418	0.17510339	0.04822743
 194	1.53900724	1.47401758	12.37017707	0.19879135	0.04818240
 195	1.54247564	1.46258811	11.89395783	0.16667156	0.04813768
 196	1.52217862	1.44591860	11.59012058	0.19103971	0.04809327
 197	1.52217862	1.44591860	12.29977353	0.19384906	0.04804917
 198	1.52342117	1.43457628	10.98603533	0.17241659	0.04800537
 199	1.52342117	1.43457628	11.43912188	0.15572871	0.04796188
 200	1.52342117	1.43457628	11.42280316	0.18995201	0.04791868
 201	1.51118085	1.42287686	10.62953387	0.18230060	0.04787577
 202	1.51118085	1.42287686	10.85250104	0.17989660	0.04783315
 203	1.51118085	1.42287686	11.75285916	0.21186419	0.04779082
 204	1.49483165	1.43019824	10.48277719	0.19653816	0.04774877
 205	1.50837910	1.41596018	10.39431570	0.16465621	0.04770699
 206	1.50879167	1.41029431	10.27137237	0.15702768	0.04766550
 207	1.48451744	1.42768843	10.16666152	0.15755271	0.04762427
 208	1.48451744	1.42768843	10.55847726	0.19645835	0.04758332
 209	1.48014304	1.41169321	9.77979240	0.16231844	0.04754263
 210	1.45877214	1.42485230	9.71044151	0.15398235	0.04750221
 211	1.44344403	1.42301297	9.25499056	0.13868881	0.04746204
 212	1.44344403	1.42301297	10.05967386	0.17071210	0.04742214
 213	1.42996314	1.40991664	9.10256264	0.14540789	0.04738248
 214	1.44416658	1.40049694	8.93112173	0.16104220	0.04734308
 215	1.44416658	1.40049694	9.42043516	0.15332910	0.04730393
 216	1.43249974	1.37799232	8.69704284	0.14499700	0.04726502
 217	1.41340515	1.38767125	8.37338526	0.14879999	0.04722636
 218	1.41340515	1.38767125	8.63789085	0.14869510	0.04718794
 219	1.38989547	1.38159108	8.03091447	0.12984124	0.04714975
 220	1.38360891	1.38123849	7.53628662	0.11945620	0.04711180
 221	1.37028212	1.37588069	7.25015028	0.12856879	0.04707409
 222	1.37761556	1.36881137	7.33247558	0.14148633	0.04703660
 223	1.37761556	1.36881137	7.35651583	0.14058265	0.04699934
 224	1.35818857	1.35378346	6.67372006	0.12215088	0.04696231
 225	1.35549941	1.34497001	6.53617724	0.12474333	0.04692550
 226	1.33381469	1.34094759	6.18271928	0.10536939	0.04688891
 227	1.32224145	1.34621070	6.14346223	0.10345839	0.04685253
 228	1.31260326	1.32721144	5.97301783	0.10790426	0.04681638
 229	1.30422878	1.30629326	5.46647998	0.09468887	0.04678044
 230	1.28837115	1.31245427	5.40208198	0.08492564	0.04674470
 231	1.28168388	1.30045762	5.16704560	0.09540306	0.04670918
 232	1.26723869	1.29477073	4.87945927	0.09254019	0.04667387
 233	1.24976263	1.29205515	4.59456142	0.08600997	0.04663876
 234	1.24812835	1.28420410	4.47229334	0.09165301	0.04660385
 235	1.24812835	1.28420410	4.73535070	0.10276797	0.04656914
 236	1.22402604	1.26595844	4.00799198	0.08552270	0.04653464
 237	1.21160616	1.26285058	3.89608442	0.08602812	0.04650033
 238	1.21160616	1.26285058	4.13615703	0.07186652	0.04646621
 239	1.22381639	1.24165269	3.88963570	0.07866049	0.04643229
 240	1.22381639	1.24165269	4.01676554	0.07341831	0.04639855
 241	1.22381639	1.24165269	3.97386322	0.07737501	0.04636501
 242	1.22381639	1.24165269	4.12211796	0.08026713	0.04633165
 243	1.22381639	1.24165269	4.09077904	0.08864573	0.04629848
 244	1.20514192	1.25622909	3.81313899	0.07287493	0.04626549
 245	1.21543618	1.25856198	3.88643436	0.07877130	0.04623269
 246	1.22257367	1.25574676	3.92233629	0.07645936	0.04620006
 247	1.20121078	1.24652117	3.68018686	0.07567298	0.04616761
 248	1.20121078	1.24652117	4.05587788	0.09956145	0.04613534
 249	1.20121078	1.24652117	3.74588347	0.07905858	0.04610324
 250	1.19887172	1.22206098	3.47094029	0.07235827	0.04607132
 251	1.17957799	1.23635359	3.42163865	0.07202087	0.04603956
 252	1.16238942	1.26017918	3.42397347	0.08304110	0.04600798
 253	1.13796161	1.24226707	3.05610524	0.05789764	0.04597657
 254	1.12816819	1.25295391	3.11571734	0.06800075	0.04594532
 255	1.12816819	1.25295391	3.15754333	0.06788328	0.04591423
 256	1.14273617	1.24624837	3.11074323	0.06245707	0.04588331
 257	1.14518059	1.23032987	3.01788980	0.06013298	0.04585256
 258	1.14518059	1.23032987	3.19152394	0.07557345	0.04582196
 259	1.14518059	1.23032987	3.10752007	0.06750099	0.04579152
 260	1.15235000	1.22953180	3.10159822	0.07152456	0.04576124
 261	1.12990630	1.21752742	2.73852714	0.06235496	0.04573111
 262	1.11439766	1.22378255	2.64880541	0.05743193	0.04570114
 263	1.12090504	1.20263240	2.52892874	0.04924936	0.04567132
 264	1.12090504	1.20263240	2.57169319	0.06152704	0.04564166
 265	1.12090504	1.20263240	2.75068628	0.05759465	0.04561214
 266	1.12090504	1.20263240	2.59682305	0.05783760	0.04558278
 267	1.12417910	1.18561226	2.49431128	0.05180774	0.04555356
 268	1.10004083	1.18620537	2.25840880	0.05595847	0.04552449
 269	1.10004083	1.18620537	2.30673439	0.05403872	0.04549556
 270	1.09304997	1.17835605	2.23356641	0.04935403	0.04546678
 271	1.08122120	1.15952087	1.98118306	0.04497935	0.04543813
 272	1.08122120	1.15952087	2.10209145	0.04909992	0.04540964
 273	1.09531439	1.14668618	1.99948164	0.04571634	0.04538128
 274	1.07767040	1.12642135	1.79835142	0.04702653	0.04535306
 275	1.07098296	1.10982834	1.56607798	0.03635016	0.04532497
 276	1.05216387	1.09908348	1.41476285	0.03674533	0.04529703
 277	1.03799275	1.07634461	1.20477834	0.03394293	0.04526922
 278	1.03799275	1.07634461	1.32712146	0.03855701	0.04524154
 279	1.03799275	1.07634461	1.31177258	0.03406832	0.04521400
 280	1.03799275	1.07634461	1.34657722	0.03807809	0.04518659
 281	1.03799275	1.07634461	1.35350954	0.03627135	0.04515931
 282	1.05838999	1.05302010	1.19328277	0.03161826	0.04513216
 283	1.04481721	1.03865128	1.09785267	0.03010705	0.04510513
 284	1.04481721	1.03865128	1.20993741	0.03233456	0.04507824
 285	1.03178535	1.05323678	1.10597785	0.03286276	0.04505147
 286	1.02548667	1.04003891	0.99019057	0.02613146	0.04502483
 287	1.02548667	1.04003891	1.04215054	0.03101714	0.04499831
 288	1.00685681	1.02398643	0.87257998	0.03214739	0.04497191
 289	1.00685681	1.02398643	0.95553756	0.02659753	0.04494564
 290	1.00685681	1.02398643	1.04505314	0.03202360	0.04491949
 291	1.01724030	1.02317732	0.87495244	0.02548570	0.04489345
 292	0.99828200	1.03063420	0.84641157	0.03259816	0.04486754
 293	0.98567010	1.01819793	0.71582478	0.02148103	0.04484175
 294	0.96840454	1.02637499	0.66804725	0.02400155	0.04481607
 295	0.95898572	1.02211957	0.63384962	0.02510474	0.04479051
 296	0.95898572	1.02211957	0.64558422	0.02527553	0.04476507
 297	0.95898572	1.02211957	0.70322192	0.02482546	0.04473974
 298	0.94273793	1.01591901	0.58267191	0.02789974	0.04471452
 299	0.95230809	1.00486961	0.51732099	0.02352608	0.04468942
 300	0.95223467	0.98167421	0.44370419	0.02127660	0.04466442
 301	0.92876180	0.98375614	0.41375519	0.02187152	0.04463954
 302	0.91668284	0.96943351	0.29312371	0.01912007	0.04461477
 303	0.91668284	0.96943351	0.34749072	0.01597446	0.04459011
 304	0.91668284	0.96943351	0.31909637	0.02143463	0.04456556
 305	0.91668284	0.96943351	0.36527432	0.02067062	0.04454111
 306	0.91668284	0.96943351	0.43194334	0.01986015	0.04451677
 307	0.91668284	0.96943351	0.44041434	0.02518534	0.04449254
 308	0.92192948	0.97486673	0.30637248	0.01626251	0.04446841
 309	0.92192948	0.97486673	0.39024103	0.02139839	0.04444439
 310	0.89884162	0.96053400	0.22026409	0.01811540	0.04442047
 311	0.87693791	0.97675349	0.20737755	0.02144337	0.04439665
 312	0.86543620	0.96026137	0.15792287	0.01830251	0.04437293
 313	0.84491086	0.95376182	0.04152338	0.01479151	0.04434932
 314	0.82051238	0.93916235	0.03766709	0.01518634	0.04432580
 315	0.82377600	0.93012732	-0.01604310	0.01231060	0.04430239
 316	0.82722065	0.90727428	-0.06096121	0.01360856	0.04427907
 317	0.82569181	0.89259061	-0.09334187	0.01114680	0.04425585
 318	0.82439659	0.88464504	-0.11127205	0.01214031	0.04423273
 319	0.82018739	0.86929884	-0.13902303	0.01002967	0.04420971
 320	0.82018739	0.86929884	-0.13008196	0.01199360	0.04418678
 321	0.82018739	0.86929884	-0.10171062	0.01200273	0.04416395
 322	0.84398134	0.86761749	-0.11754742	0.00834074	0.04414121
 323	0.86790609	0.86580584	-0.09340282	0.01022699	0.04411856
 324	0.85842146	0.87613667	-0.06812129	0.01100511	0.04409601
 325	0.86606619	0.86282110	-0.08337709	0.01199245	0.04407355
 326	0.88750374	0.83915525	-0.11469624	0.01034165	0.04405118
 327	0.89212798	0.84789029	-0.09362017	0.01180898	0.04402891
 328	0.89212798	0.84789029	-0.05003234	0.01072832	0.04400672
 329	0.90264453	0.83546173	-0.10003376	0.00926120	0.04398463
 330	0.90779916	0.83629639	-0.09301857	0.01032107	0.04396262
 331	0.92948917	0.83297543	-0.04825619	0.01052382	0.04394070
 332	0.92948917	0.83297543	-0.03588431	0.01022536	0.04391887
 333	0.95232809	0.82399782	-0.03012966	0.00989893	0.04389713
 334	0.94498292	0.84208713	0.00986142	0.01487035	0.04387547
 335	0.94493278	0.84275036	0.01778143	0.01234108	0.04385390
 336	0.96128645	0.82718594	-0.01669594	0.01188701	0.04383241
 337	0.96128645	0.82718594	0.10316117	0.01371426	0.04381101
 338	0.96128645	0.82718594	0.05002019	0.01248224	0.04378970
 339	0.93834921	0.83413743	-0.01870825	0.01225889	0.04376846
 340	0.92424849	0.83810783	-0.04512698	0.01092272	0.04374731
 341	0.92821628	0.84223783	-0.02187029	0.01188062	0.04372625
 342	0.91240503	0.85372767	-0.04218937	0.01292390	0.04370526
 343	0.92951574	0.84064381	-0.03556952	0.01078086	0.04368436
 344	0.92951574	0.84064381	0.01514629	0.01432337	0.04366353
 345	0.91728954	0.83810178	-0.04984192	0.01218966	0.04364279
 346	0.93075311	0.83739798	-0.05113054	0.01184472	0.04362213
 347	0.93075311	0.83739798	-0.03127644	0.01418548	0.04360154
 348	0.91466020	0.84795653	-0.04570997	0.01197042	0.04358104
 349	0.89249447	0.83417127	-0.10274526	0.01019736	0.04356061
 350	0.87249369	0.85279988	-0.10290519	0.01071907	0.04354026
 351	0.85125279	0.85075487	-0.15105808	0.01086250	0.04351999
 352	0.85125279	0.85075487	-0.13059957	0.01052579	0.04349979
 353	0.85598012	0.84169764	-0.13775568	0.01338945	0.04347967
 354	0.85598012	0.84169764	-0.09896705	0.01002149	0.04345962
 355	0.84526415	0.85665303	-0.12130059	0.01136065	0.04343965
 356	0.84955158	0.86267520	-0.11816854	0.01052853	0.04341976
 357	0.83924469	0.85205639	-0.15211830	0.01078924	0.04339993
 358	0.81637380	0.82975484	-0.22885756	0.00912171	0.04338019
 359	0.81958067	0.81916994	-0.25359179	0.00832212	0.04336051
 360	0.81958067	0.81916994	-0.24672556	0.00904292	0.04334091
 361	0.80783375	0.84089517	-0.22092828	0.00783584	0.04332138
 362	0.80783375	0.84089517	-0.18457691	0.00989938	0.04330192
 363	0.81560786	0.82513556	-0.22978250	0.01004426	0.04328253
 364	0.79712827	0.81462619	-0.26957131	0.00799993	0.04326321
 365	0.80920191	0.81716795	-0.25277890	0.00839169	0.04324396
 366	0.80657454	0.81022597	-0.25591682	0.00927557	0.04322479
 367	0.81634003	0.83283054	-0.18615786	0.00958445	0.04320568
 368	0.80091801	0.81665403	-0.26122392	0.00745022	0.04318664
 369	0.81194766	0.80433178	-0.25589946	0.00854766	0.04316766
 370	0.79814538	0.80034808	-0.28120973	0.00604382	0.04314876
 371	0.78700609	0.82434718	-0.25558266	0.00847853	0.04312993
 372	0.78700609	0.82434718	-0.23937943	0.00870367	0.04311116
 373	0.79898819	0.80042538	-0.28005164	0.00704956	0.04309245
 374	0.79930993	0.77557766	-0.32694791	0.00535287	0.04307382
 375	0.79179380	0.79921535	-0.28361338	0.00702665	0.04305525
 376	0.79864793	0.81869746	-0.26177224	0.00679849	0.04303674
 377	0.80904193	0.80730479	-0.26350295	0.00685805	0.04301830
 378	0.80904193	0.80730479	-0.21154625	0.00822989	0.04299993
 379	0.80904193	0.80730479	-0.22767663	0.00773112	0.04298162
 380	0.80904193	0.80730479	-0.23960185	0.00709013	0.04296337
 381	0.80904193	0.80730479	-0.22778288	0.00875290	0.04294518
 382	0.80904193	0.80730479	-0.24984388	0.00658801	0.04292706
 383	0.80904193	0.80730479	-0.25981148	0.00717868	0.04290901
 384	0.82593155	0.82093304	-0.22425259	0.00850677	0.04289101
 385	0.80403670	0.83021374	-0.24423820	0.00791028	0.04287307
 386	0.80403670	0.83021374	-0.18689924	0.01001492	0.04285520
 387	0.81118011	0.81639310	-0.26268401	0.00663553	0.04283739
 388	0.83345076	0.79376813	-0.27007532	0.00718036	0.04281964
 389	0.83077388	0.80203827	-0.25975266	0.00764185	0.04280195
 390	0.81955594	0.78303623	-0.30241287	0.00630657	0.04278432
 391	0.83610831	0.78040219	-0.27693268	0.00742585	0.04276675
 392	0.83420920	0.78481501	-0.28289319	0.00650777	0.04274923
 393	0.83779400	0.76838401	-0.30614069	0.00638714	0.04273178
 394	0.84256205	0.76242720	-0.31610786	0.00502037	0.04271439
 395	0.84256205	0.76242720	-0.27297517	0.00757298	0.04269705
 396	0.84256205	0.76242720	-0.24741566	0.00745619	0.04267977
 397	0.86072360	0.75641127	-0.30516355	0.00631097	0.04266255
 398	0.85285966	0.74945401	-0.31522162	0.00557542	0.04264539
 399	0.86967288	0.73287768	-0.33319130	0.00532130	0.04262828
 400	0.86967288	0.73287768	-0.29159684	0.00596023	0.04261123
 401	0.86081268	0.73862063	-0.32900307	0.00620497	0.04259424
 402	0.83697570	0.71687607	-0.37219196	0.00496539	0.04257730
 403	0.83022341	0.71871496	-0.37337199	0.00470211	0.04256041
 404	0.83325089	0.70355798	-0.38688929	0.00378036	0.04254359
 405	0.81848672	0.69053338	-0.40401163	0.00375925	0.04252681
 406	0.84198338	0.67650536	-0.41403556	0.00316539	0.04251009
 407	0.82905489	0.69486119	-0.39757034	0.00388057	0.04249343
 408	0.81339033	0.68093940	-0.40661459	0.00340876	0.04247682
 409	0.80410435	0.65942409	-0.43192157	0.00257819	0.04246026
 410	0.81644987	0.64218943	-0.44053658	0.00226969	0.04244376
 411	0.81644987	0.64218943	-0.43009408	0.00269428	0.04242731
 412	0.81644987	0.64218943	-0.43939721	0.00234479	0.04241091
 413	0.79914837	0.64875259	-0.43533268	0.00234628	0.04239457
 414	0.77866142	0.65014402	-0.43498233	0.00226472	0.04237827
 415	0.78263329	0.65528553	-0.43418220	0.00208855	0.04236203
 416	0.76319083	0.67016908	-0.42187108	0.00234248	0.04234584
 417	0.78582630	0.67151133	-0.43041815	0.00241424	0.04232970
 418	0.76807447	0.68781241	-0.41422885	0.00260988	0.04231361
 419	0.78941155	0.68101657	-0.42069385	0.00256148	0.04229758
 420	0.78457591	0.69633026	-0.40592879	0.00375628	0.04228159
