1 -0.0574146 0
2 -0.0089441 0.0342738
3 -0.0329847 0.0301229
4 -0.061634 0.0335558
5 -0.0471648 0.0298014
6 -0.0487892 0.0248787
7 -0.0485619 0.0213256
8 -0.0604474 0.0217209
9 -0.0611876 0.0193201
10 -0.0602527 0.0174107
11 -0.0591197 0.0158647
12 -0.0682378 0.0169618
13 -0.0757324 0.0172334
14 -0.0798784 0.0164936
15 -0.0646215 0.0213127
16 -0.0584817 0.0208463
17 -0.0600798 0.0196812
18 -0.0518481 0.0202362
19 -0.0438415 0.0206946
20 -0.0328606 0.0223844
21 -0.0265075 0.0222017
22 -0.0237201 0.0213668
23 -0.0195776 0.0208355
24 -0.0182202 0.0200115
25 -0.0115704 0.0202858
26 -0.0114432 0.019506
27 -0.0168202 0.0195106
28 -0.0202729 0.0191169
29 -0.0203325 0.0184578
30 -0.0223835 0.0179561
31 -0.01799 0.0179063
32 -0.0153556 0.0175394
33 -0.0165543 0.0170488
34 -0.0113321 0.0173288
35 -0.0052803 0.0178592
36 -0.00666995 0.0174171
37 -0.00666879 0.0169463
38 -0.0066282 0.0165004
39 -0.00837095 0.0161691
40 -0.0120213 0.0161717
41 -0.0114512 0.0157873
42 -0.0100127 0.0154768
43 -0.0117623 0.0152155
44 -0.00892301 0.0151323
45 -0.00846714 0.0148029
46 -0.00538436 0.0147986
47 -0.00418599 0.0145322
48 -0.00411767 0.0142296
49 -0.0033899 0.0139578
50 -0.00465543 0.0137359
51 -0.00549497 0.0134922
52 -0.00500382 0.0132416
53 -0.0059404 0.0130249
54 -0.00435596 0.0128797
55 -0.00356539 0.0126697
56 -0.00177107 0.0125699
57 -0.00531195 0.0128384
58 -0.00302114 0.0128198
59 -0.00247274 0.0126143
60 -0.000666837 0.0125326
61 -0.00407941 0.0127833
62 -0.00397139 0.0125776
63 -0.00147126 0.012624
64 -0.00165425 0.0124281
65 -0.00140197 0.0122394
66 -0.00330026 0.0122003
67 -0.00315246 0.0120191
68 -0.00390653 0.011866
69 -0.005318 0.0117777
70 -0.00620443 0.0116427
71 -0.00676902 0.0114924
72 -0.00512817 0.0114494
73 -0.00572239 0.0113079
74 -0.00514696 0.0111698
75 -0.00470896 0.0110294
76 -0.00533771 0.0109022
77 -0.00512184 0.0107627
78 -0.00455944 0.0106394
79 -0.00638237 0.0106598
80 -0.00729852 0.0105658
81 -0.00794197 0.010455
82 -0.00925095 0.0104091
83 -0.0102949 0.0103359
84 -0.00982606 0.0102235
85 -0.0118463 0.0103009
86 -0.0126941 0.0102159
87 -0.0113482 0.0101868
88 -0.0112374 0.0100716
89 -0.0117214 0.00997007
90 -0.0109361 0.00989017
91 -0.0115013 0.00979763
92 -0.0132571 0.00984719
93 -0.0124232 0.00977654
94 -0.0116818 0.00970061
95 -0.00986403 0.00976733
96 -0.0111853 0.00975454
97 -0.0127732 0.00978237
98 -0.0116181 0.0097505
99 -0.0118632 0.00965509
100 -0.0122971 0.00956828
