                 1         0.0128248                 0                 0                 0
                 1         0.0384745                 0                 0                 0
                 1         0.0641241                 0                 0                 0
                 1         0.0897737                 0                 0                 0
                 1          0.115423                 0                 0                 0
                 1          0.141073                 0                 0                 0
                 1          0.166723                 0                 0                 0
                 1          0.192372                 0                 0                 0
                 1          0.218022                 0                 0                 0
                 1          0.243672                 0                 0                 0
                 1          0.269321                 0                 0                 0
                 1          0.294971                 0                 0                 0
                 1           0.32062                 0                 0                 0
                 1           0.34627                 0                 0                 0
                 1           0.37192                 0                 0                 0
                 1          0.397569                 0                 0                 0
                 1          0.423219                 0                 0                 0
                 1          0.448869                 0                 0                 0
                 1          0.474518                 0                 0                 0
                 1          0.500168                 0                 0                 0
                 1          0.525818                 0                 0                 0
                 1          0.551467                 0                 0                 0
                 1          0.577117                 0                 0                 0
                 1          0.602767                 0                 0                 0
                 1          0.628416                 0                 0                 0
                 1          0.654066                 0                 0                 0
                 1          0.679715                 0                 0                 0
                 1          0.705365                 0                 0                 0
                 1          0.731015                 0                 0                 0
                 1          0.756664                 0                 0                 0
                 1          0.782314                 0                 0                 0
                 1          0.807964                 0                 0                 0
                 1          0.833613                 0                 0                 0
                 1          0.859263                 0                 0                 0
                 1          0.884913       0.000720842       0.000720842                 0
                 1          0.910562         0.0251659         0.0251659                 0
                 1          0.936212          0.162919          0.162919                 0
                 1          0.961861          0.546063          0.546063                 0
                 1          0.987511            1.1645            1.1645                 0
                 1           1.01316           1.86012           1.86012                 0
                 1           1.03881            2.3593            2.3593                 0
                 1           1.06446           2.59498           2.59498                 0
                 1           1.09011           2.58812           2.58812                 0
                 1           1.11576           2.48363           2.48363                 0
                 1           1.14141           2.24758           2.24758                 0
                 1           1.16706           2.01011           2.01011                 0
                 1           1.19271           1.78809           1.78809                 0
                 1           1.21836           1.60145           1.60145                 0
                 1           1.24401           1.41495           1.41495                 0
                 1           1.26966           1.26587           1.26587                 0
                 1           1.29531           1.14609           1.14609                 0
                 1           1.32096           1.03495           1.03495                 0
                 1           1.34661          0.954184          0.954184                 0
                 1           1.37226          0.881144          0.881144                 0
                 1           1.39791          0.828522          0.828522                 0
                 1           1.42355          0.775873          0.775873                 0
                 1            1.4492          0.733372          0.733372                 0
                 1           1.47485           0.70444           0.70444                 0
                 1            1.5005           0.68379           0.68379                 0
                 1           1.52615          0.669332          0.669332                 0
                 1            1.5518          0.659317          0.659317                 0
                 1           1.57745           0.66181           0.66181                 0
                 1            1.6031          0.670008          0.670008                 0
                 1           1.62875          0.683595          0.683595                 0
                 1            1.6544          0.695201          0.695201                 0
                 1           1.68005          0.718136          0.718136                 0
                 1            1.7057          0.740781          0.740781                 0
                 1           1.73135          0.771725          0.771725                 0
                 1             1.757           0.80462           0.80462                 0
                 1           1.78265          0.845795          0.845795                 0
                 1            1.8083          0.880527          0.880527                 0
                 1           1.83395          0.920251          0.920251                 0
                 1            1.8596          0.963724          0.963724                 0
                 1           1.88525            1.0071            1.0071                 0
                 1            1.9109           1.05631           1.05631                 0
                 1           1.93655           1.09156           1.09156                 0
                 1            1.9622           1.12142           1.12142                 0
                 1           1.98785           1.16314           1.16314                 0
                 1            2.0135           1.17944           1.17944                 0
                 1           2.03915           1.19568           1.19568                 0
                 1            2.0648           1.20399           1.20399                 0
                 1           2.09045           1.20132           1.20132                 0
                 1            2.1161           1.20181           1.20181                 0
                 1           2.14174           1.19437           1.19437                 0
                 1           2.16739           1.17413           1.17413                 0
                 1           2.19304           1.15261           1.15261                 0
                 1           2.21869           1.12153           1.12153                 0
                 1           2.24434           1.09276           1.09276                 0
                 1           2.26999           1.06188           1.06188                 0
                 1           2.29564           1.03301           1.03301                 0
                 1           2.32129           1.00993           1.00993                 0
                 1           2.34694          0.982192          0.982192                 0
                 1           2.37259          0.968227          0.968227                 0
                 1           2.39824          0.935744          0.935744                 0
                 1           2.42389          0.919244          0.919244                 0
                 1           2.44954          0.900719          0.900719                 0
                 1           2.47519          0.895923          0.895923                 0
                 1           2.50084           0.87948           0.87948                 0
                 1           2.52649          0.867949          0.867949                 0
                 1           2.55214          0.871143          0.871143                 0
                 2         0.0128248                 0                 0                 0
                 2         0.0384745                 0                 0                 0
                 2         0.0641241                 0                 0                 0
                 2         0.0897737                 0                 0                 0
                 2          0.115423                 0                 0                 0
                 2          0.141073                 0                 0                 0
                 2          0.166723                 0                 0                 0
                 2          0.192372                 0                 0                 0
                 2          0.218022                 0                 0                 0
                 2          0.243672                 0                 0                 0
                 2          0.269321                 0                 0                 0
                 2          0.294971                 0                 0                 0
                 2           0.32062                 0                 0                 0
                 2           0.34627                 0                 0                 0
                 2           0.37192                 0                 0                 0
                 2          0.397569                 0                 0                 0
                 2          0.423219                 0                 0                 0
                 2          0.448869                 0                 0                 0
                 2          0.474518                 0                 0                 0
                 2          0.500168                 0                 0                 0
                 2          0.525818                 0                 0                 0
                 2          0.551467                 0                 0                 0
                 2          0.577117                 0                 0                 0
                 2          0.602767                 0                 0                 0
                 2          0.628416                 0                 0                 0
                 2          0.654066                 0                 0                 0
                 2          0.679715                 0                 0                 0
                 2          0.705365                 0                 0                 0
                 2          0.731015                 0                 0                 0
                 2          0.756664                 0                 0                 0
                 2          0.782314                 0                 0                 0
                 2          0.807964                 0                 0                 0
                 2          0.833613                 0                 0                 0
                 2          0.859263                 0                 0                 0
                 2          0.884913        0.00100918        0.00086501       0.000101942
                 2          0.910562         0.0243554         0.0247606       0.000286561
                 2          0.936212          0.177008          0.169963        0.00498125
                 2          0.961861          0.585341          0.565702         0.0138869
                 2          0.987511           1.23572           1.20011         0.0251805
                 2           1.01316           1.90223           1.88118         0.0148875
                 2           1.03881           2.40647           2.38288         0.0166794
                 2           1.06446           2.60308           2.59903        0.00286184
                 2           1.09011           2.57706           2.58259        0.00391336
                 2           1.11576           2.44571           2.46467         0.0134056
                 2           1.14141           2.19662            2.2221         0.0180188
                 2           1.16706           1.94577           1.97794         0.0227484
                 2           1.19271           1.75036           1.76922         0.0133421
                 2           1.21836           1.56321           1.58233         0.0135192
                 2           1.24401           1.38018           1.39756         0.0122919
                 2           1.26966           1.23961           1.25274        0.00928322
                 2           1.29531           1.12768           1.13689        0.00650932
                 2           1.32096           1.02279           1.02887        0.00429845
                 2           1.34661          0.944224          0.949204        0.00352139
                 2           1.37226          0.868346          0.874745        0.00452471
                 2           1.39791          0.818075          0.823298        0.00369357
                 2           1.42355          0.768366           0.77212        0.00265403
                 2            1.4492           0.75362          0.743496        0.00715851
                 2           1.47485          0.716575          0.710507        0.00429047
                 2            1.5005          0.696347          0.690068        0.00443941
