           1     1.18613     1.18613           0
           2      1.1814     1.18376   0.0016721
           3     1.19846     1.18866  0.00415079
           4     1.21075     1.19418  0.00570651
           5     1.19627      1.1946  0.00458049
           6      1.2239     1.19949  0.00586865
           7     1.23393     1.20441   0.0067869
           8     1.24774     1.20982  0.00780618
           9     1.21477     1.21037  0.00695815
          10     1.21266      1.2106  0.00626609
          11      1.2007      1.2097  0.00576071
          12     1.19036     1.20809  0.00550152
          13     1.18968     1.20667  0.00525736
          14      1.1715     1.20416  0.00544923
          15      1.1954     1.20358  0.00511717
          16      1.2037     1.20358  0.00479735
          17     1.18952     1.20276  0.00458597
          18     1.18848     1.20196  0.00439929
          19     1.22294     1.20307  0.00430403
          20     1.22764      1.2043   0.0042606
          21     1.19591      1.2039  0.00407637
          22     1.18561     1.20307  0.00397491
          23     1.18812     1.20242  0.00385482
          24     1.20908     1.20269  0.00370418
          25     1.23426     1.20396  0.00376512
          26     1.20287     1.20391  0.00362054
          27     1.19701     1.20366  0.00349547
          28     1.23667     1.20484  0.00356393
          29     1.21263     1.20511  0.00345115
          30     1.20616     1.20514  0.00333629
          31     1.20878     1.20526  0.00323074
          32     1.20345      1.2052  0.00313027
          33     1.20299     1.20514  0.00303614
          34      1.2051     1.20513  0.00294684
          35     1.23871     1.20609  0.00301473
          36     1.24666     1.20722  0.00313448
          37     1.22302     1.20765   0.0030787
          38     1.21759     1.20791  0.00300878
          39     1.20073     1.20772  0.00293725
          40     1.18428     1.20714  0.00292172
          41     1.17981     1.20647  0.00292549
          42     1.19658     1.20624  0.00286531
          43     1.20773     1.20627  0.00279889
          44     1.24443     1.20714  0.00286649
          45     1.26915     1.20852  0.00311644
          46      1.2359     1.20911  0.00310501
          47     1.24922     1.20996  0.00315401
          48     1.26377     1.21109  0.00328148
          49     1.26872     1.21226  0.00341885
          50     1.22619     1.21254  0.00336179
          51     1.22355     1.21276   0.0033028
          52      1.2169     1.21284  0.00324025
          53     1.23006     1.21316  0.00319537
          54     1.22453     1.21337  0.00314313
          55     1.25166     1.21407  0.00316213
          56     1.24856     1.21468  0.00316507
          57     1.29236     1.21605  0.00339022
          58     1.23013     1.21629  0.00334046
          59     1.21673      1.2163  0.00328385
          60     1.20609     1.21613  0.00323352
          61     1.22311     1.21624  0.00318254
          62     1.22126     1.21632  0.00313224
          63     1.21573     1.21631  0.00308253
          64     1.22648     1.21647  0.00303845
          65     1.18432     1.21598  0.00303171
          66     1.18698     1.21554  0.00301744
          67     1.21525     1.21553  0.00297241
          68      1.2188     1.21558  0.00292909
          69      1.2374      1.2159  0.00290366
          70     1.22983      1.2161    0.002869
          71     1.19997     1.21587  0.00283756
          72      1.1888     1.21549  0.00282295
          73     1.18101     1.21502  0.00282352
          74     1.22231     1.21512  0.00278708
          75     1.18056     1.21466  0.00278776
          76     1.19063     1.21434  0.00276895
          77     1.17866     1.21388  0.00277151
          78     1.23152     1.21411  0.00274519
          79     1.27519     1.21488  0.00281721
          80     1.21815     1.21492  0.00278229
          81     1.22962      1.2151  0.00275386
          82     1.24937     1.21552  0.00275179
          83     1.24736      1.2159  0.00274526
          84      1.2484     1.21629   0.0027397
          85     1.22655     1.21641  0.00271012
          86     1.22491     1.21651  0.00268041
          87     1.22439      1.2166  0.00265113
          88     1.25512     1.21704   0.0026569
          89     1.25059     1.21741  0.00265365
          90      1.2292     1.21755  0.00262739
          91     1.23867     1.21778  0.00260876
          92      1.2281     1.21789  0.00258281
          93     1.22607     1.21798  0.00255654
          94     1.20788     1.21787   0.0025316
          95     1.21876     1.21788  0.00250496
          96     1.23004     1.21801  0.00248207
          97     1.20295     1.21785  0.00246133
          98     1.19119     1.21758   0.0024512
          99     1.19886     1.21739  0.00243372
         100      1.1938     1.21715  0.00242079
