1 0.0190692 0
2 -0.0571618 0.0539034
3 -0.0650872 0.0365136
4 -0.0361871 0.0370994
5 -0.0329963 0.0298164
6 -0.0350028 0.0249144
7 -0.0285008 0.0221874
8 -0.00637763 0.0283753
9 -0.00330748 0.0253881
10 -0.00461849 0.0228831
11 -0.0157808 0.0233672
12 -0.0135523 0.0215259
13 -0.0193694 0.0206411
14 -0.00522523 0.0235188
15 -0.0007427 0.022374
16 -0.00203816 0.0210131
17 -0.00386198 0.019856
18 -0.00210336 0.0188306
19 -0.00356578 0.0178962
20 -0.00195337 0.0170739
21 0.00712187 0.0185163
22 0.00646631 0.0176862
23 0.00894351 0.0170899
24 0.00996833 0.0164085
25 0.0100045 0.0157522
26 0.00652596 0.0155257
27 0.00845689 0.0150702
28 0.0113192 0.0148013
29 0.00872335 0.0145168
30 0.00995801 0.0140853
31 0.0107206 0.0136516
32 0.0122598 0.0133114
33 0.0117386 0.0129183
34 0.00625035 0.0136545
35 0.00809031 0.0133877
36 0.00922442 0.0130638
37 0.00793846 0.0127739
38 0.00530824 0.0127056
39 0.0076881 0.0126007
40 0.00382753 0.0128635
41 0.00154015 0.0127515
42 0.00121168 0.0124521
43 0.000522943 0.0121816
44 0.00129885 0.0119294
45 -0.00199695 0.012111
46 7.62078e-05 0.0120239
47 0.00086432 0.0117939
48 -0.00122259 0.0117313
49 -0.0028112 0.011599
50 -0.00249163 0.0113714
51 -0.00124603 0.0112165
52 -0.00395408 0.0113229
53 -0.00577865 0.0112554
54 -0.00661922 0.0110783
55 -0.00759202 0.0109195
56 -0.00752654 0.0107247
57 -0.00748997 0.0105366
58 -0.00758241 0.0103553
59 -0.0085005 0.0102204
60 -0.010522 0.010248
61 -0.0104569 0.0100803
62 -0.0101742 0.00992163
63 -0.0108358 0.00978617
64 -0.0146173 0.0103381
65 -0.0168213 0.0104113
66 -0.0173455 0.0102668
67 -0.0182443 0.0101528
68 -0.0201896 0.0101882
69 -0.0194355 0.0100684
70 -0.0188628 0.00994081
71 -0.018849 0.00980081
72 -0.0193262 0.0096763
73 -0.0208628 0.00966498
74 -0.022163 0.00962143
75 -0.0221848 0.00949317
76 -0.0201935 0.00957483
77 -0.0186398 0.00957571
78 -0.0184582 0.00945466
79 -0.0183342 0.0093358
80 -0.0178578 0.00923125
81 -0.0176416 0.00911981
82 -0.0171087 0.00902416
83 -0.0157345 0.00901946
84 -0.0152494 0.00892512
85 -0.0144366 0.00885705
86 -0.0158374 0.00886414
87 -0.0150339 0.0087986
88 -0.0141231 0.00874563
89 -0.0134813 0.00867088
90 -0.0124362 0.00863729
91 -0.0131892 0.00857514
92 -0.0127062 0.00849552
93 -0.0134949 0.0084407
94 -0.0120714 0.00847008
95 -0.0134962 0.00849992
96 -0.0144308 0.0084626
97 -0.0130161 0.0084928
98 -0.0125197 0.00842063
99 -0.0113891 0.00841113
100 -0.010562 0.00836758
