1 0.105926 0
2 -0.0535722 0.112782
3 0.0105938 0.0916413
4 0.026021 0.0700175
5 -0.0182483 0.0685957
6 -0.0282526 0.0578881
7 -0.0117834 0.0519082
8 0.040399 0.0666752
9 0.00519728 0.0679267
10 0.0156147 0.0619277
11 0.0384083 0.060347
12 0.0410217 0.0553747
13 0.0380379 0.0511954
14 0.0718708 0.0576439
15 0.0947184 0.0581529
16 0.0748429 0.0578152
17 0.0534663 0.0582322
18 0.0621595 0.0556422
19 0.049654 0.0541007
20 0.0563823 0.0518124
21 0.0530632 0.0494513
22 0.0434773 0.0481236
23 0.049173 0.0463671
24 0.0384383 0.0456609
25 0.0534641 0.0462407
26 0.0455022 0.0451425
27 0.0272831 0.0470035
28 0.0308268 0.0454582
29 0.0335412 0.0439716
30 0.0301915 0.0426333
31 0.0315349 0.0412792
32 0.0319362 0.0399912
33 0.0222024 0.0399464
34 0.0279946 0.0391891
35 0.0263831 0.0381026
36 0.0243392 0.0370989
37 0.020804 0.0362643
38 0.0270688 0.035847
39 0.0222589 0.0352491
40 0.0137362 0.0353832
41 0.0107326 0.0346475
42 0.0100823 0.0338286
43 0.00988436 0.0330425
44 0.0171036 0.0330708
45 0.0202394 0.0324842
46 0.0202956 0.0317781
47 0.0194433 0.0311134
48 0.0207781 0.0304938
49 0.0202195 0.0298766
50 0.0147868 0.0297689
51 0.0116079 0.0293544
52 0.0121481 0.0287949
53 0.0132373 0.0282722
54 0.0137134 0.0277526
55 0.00736285 0.0279652
56 0.0076708 0.0274675
57 0.0088016 0.0270089
58 0.011123 0.0266428
59 0.0170196 0.0268358
60 0.0171366 0.0263888
61 0.013862 0.0261586
62 0.0131828 0.0257455
63 0.0160444 0.0254954
64 0.0122296 0.0253808
65 0.0101728 0.0250735
66 0.0163009 0.0254315
67 0.0173411 0.0250732
68 0.0180167 0.0247136
69 0.0229425 0.0248414
70 0.0238798 0.0245042
71 0.0231134 0.0241711
72 0.0252823 0.0239325
73 0.0225699 0.0237579
74 0.0185412 0.0237759
75 0.0150859 0.0237087
76 0.0147796 0.0233987
77 0.0125091 0.0232047
78 0.013504 0.0229285
79 0.0141769 0.0226482
80 0.0129999 0.0223956
81 0.0151688 0.0222239
82 0.0194711 0.0223655
83 0.0200359 0.0221031
84 0.0178848 0.0219444
85 0.016609 0.0217233
86 0.0158159 0.0214852
87 0.0167511 0.0212586
88 0.0167576 0.021017
89 0.0149248 0.0208606
90 0.0159129 0.0206522
91 0.0190625 0.020664
92 0.0204335 0.0204848
93 0.0181399 0.0203926
94 0.0174536 0.0201872
95 0.0174694 0.0199747
96 0.0144936 0.019987
97 0.0172959 0.0199765
98 0.0171559 0.0197731
99 0.0135726 0.0198954
100 0.00939194 0.0201309
