1 0.0187139 0
2 0.0197133 0.000706672
3 0.0195466 0.00049037
4 0.0152091 0.0037744
5 0.01596 0.00309331
6 0.0132546 0.00356991
7 0.0123819 0.00316479
8 0.00947856 0.00387867
9 0.00884797 0.00349859
10 0.00736954 0.00344698
11 0.00873036 0.00339162
12 0.00713994 0.00346185
13 0.00774249 0.00324757
14 0.00899978 0.00324988
15 0.0073506 0.00342621
16 0.00482958 0.00403431
17 0.00448593 0.00381161
18 0.00203587 0.00431605
19 0.00320987 0.00424555
20 0.00215263 0.00416283
21 0.00109742 0.00409616
22 0.00248505 0.00413834
23 0.00226334 0.00396435
24 0.00181423 0.00382452
25 0.00131768 0.00370364
26 0.001795 0.00359182
27 0.00149955 0.00347092
28 0.00179423 0.00335944
29 0.00139644 0.00326706
30 0.00112744 0.00316922
31 0.000879753 0.00307665
32 0.00159337 0.00306214
33 0.000761981 0.00308015
34 0.00127529 0.00303203
35 0.00144302 0.00295003
36 0.0012517 0.00287429
37 0.000961209 0.00281124
38 0.000899539 0.00273794
39 0.00107877 0.0026736
40 0.00127075 0.00261364
41 0.0017846 0.00259991
42 0.001992 0.00254627
43 0.00170202 0.00250351
44 0.00215682 0.00248758
45 0.00185156 0.00245096
46 0.002191 0.00242107
47 0.00203639 0.00237449
48 0.00195233 0.00232651
49 0.00215458 0.0022878
50 0.002148 0.00224205
51 0.00202083 0.0022017
52 0.00152236 0.00221507
53 0.00154207 0.00217336
54 0.0017493 0.00214297
55 0.00181589 0.00210504
56 0.0021846 0.00209949
57 0.00199258 0.00207142
58 0.00188132 0.00203869
59 0.00184272 0.00200451
60 0.00151919 0.00199704
61 0.00146153 0.00196513
62 0.00120185 0.00195052
63 0.00124511 0.00192003
64 0.0011925 0.00189075
65 0.00109229 0.00186432
66 0.00112774 0.00183641
67 0.00102047 0.00181213
68 0.00109598 0.00178705
69 0.000974474 0.00176528
70 0.000856443 0.001744
71 0.000877056 0.00171956
72 0.000931443 0.00169654
73 0.000669659 0.00169338
74 0.00065526 0.00167055
75 0.00050356 0.00165515
76 0.000301109 0.00164571
77 0.000348198 0.00162501
78 0.000129442 0.00161883
79 7.13382e-05 0.00159938
80 6.2415e-05 0.00157942
81 0.000268035 0.00157325
82 0.000207367 0.00155523
83 0.000182275 0.00153669
84 0.00013286 0.00151919
85 0.000135348 0.00150132
86 0.000116268 0.00148399
87 0.000289898 0.00147705
88 0.000338257 0.00146106
89 0.000167235 0.00145462
90 4.48788e-05 0.00144359
91 6.18446e-06 0.00142825
92 1.81443e-06 0.00141273
93 -7.39263e-05 0.00139957
94 -0.000136292 0.00138607
95 0.000229869 0.00141902
96 0.000160518 0.00140593
97 0.000254267 0.00139456
98 -7.01187e-05 0.00141755
99 -0.000123165 0.00140423
100 -0.000135756 0.00139024
