  1	-0.441160	0.000000
  2	-0.440207	0.000674
  3	-0.441377	0.001056
  4	-0.440303	0.001221
  5	-0.439872	0.001050
  6	-0.440194	0.000923
  7	-0.441489	0.001436
  8	-0.441338	0.001265
  9	-0.441000	0.001169
 10	-0.439250	0.001965
 11	-0.439072	0.001795
 12	-0.439675	0.001744
 13	-0.439338	0.001642
 14	-0.439056	0.001548
 15	-0.439755	0.001595
 16	-0.439424	0.001529
 17	-0.439438	0.001439
 18	-0.439221	0.001376
 19	-0.439178	0.001304
 20	-0.439089	0.001242
 21	-0.438994	0.001186
 22	-0.439120	0.001139
 23	-0.438839	0.001124
 24	-0.439097	0.001106
 25	-0.439425	0.001109
 26	-0.439609	0.001082
 27	-0.439743	0.001050
 28	-0.439596	0.001023
 29	-0.439948	0.001046
 30	-0.440341	0.001082
 31	-0.440333	0.001048
 32	-0.440466	0.001023
 33	-0.440709	0.001021
 34	-0.440708	0.000991
 35	-0.440848	0.000972
 36	-0.440803	0.000946
 37	-0.441024	0.000946
 38	-0.440952	0.000924
 39	-0.441043	0.000905
 40	-0.440637	0.000969
 41	-0.440541	0.000950
 42	-0.440698	0.000941
 43	-0.440860	0.000933
 44	-0.440797	0.000914
 45	-0.440781	0.000893
 46	-0.440887	0.000880
 47	-0.441081	0.000883
 48	-0.441205	0.000873
 49	-0.441245	0.000856
 50	-0.441422	0.000857
 51	-0.441417	0.000840
 52	-0.441220	0.000847
 53	-0.441089	0.000841
 54	-0.441176	0.000830
 55	-0.441152	0.000815
 56	-0.440948	0.000825
 57	-0.441099	0.000825
 58	-0.441231	0.000821
 59	-0.441161	0.000810
 60	-0.441113	0.000798
 61	-0.440980	0.000796
 62	-0.440793	0.000805
 63	-0.440788	0.000792
 64	-0.440807	0.000780
 65	-0.440789	0.000768
 66	-0.440857	0.000759
 67	-0.440830	0.000748
 68	-0.440774	0.000740
 69	-0.440791	0.000729
 70	-0.440721	0.000722
 71	-0.440840	0.000721
 72	-0.440865	0.000712
 73	-0.440872	0.000702
 74	-0.440843	0.000693
 75	-0.440859	0.000684
 76	-0.440858	0.000675
 77	-0.440731	0.000678
 78	-0.440802	0.000673
 79	-0.440760	0.000666
 80	-0.440758	0.000658
 81	-0.440720	0.000651
 82	-0.440638	0.000648
 83	-0.440627	0.000640
 84	-0.440637	0.000633
 85	-0.440680	0.000627
 86	-0.440502	0.000644
 87	-0.440591	0.000643
 88	-0.440664	0.000640
 89	-0.440569	0.000639
 90	-0.440639	0.000636
 91	-0.440669	0.000630
 92	-0.440676	0.000623
 93	-0.440664	0.000616
 94	-0.440725	0.000613
 95	-0.440653	0.000611
 96	-0.440709	0.000607
 97	-0.440622	0.000607
 98	-0.440608	0.000601
 99	-0.440667	0.000598
100	-0.440604	0.000595
