0.50	0.28300800 	 0.27874446 	 0.00269002
0.65	0.33399290 	 0.41015853 	 0.00167053
0.80	0.39152800 	 0.43273153 	 0.00112143
0.95	0.39615326 	 0.42611244 	 0.00080551
1.10	0.42717726 	 0.39582915 	 0.00063061
1.25	0.36844319 	 0.35684743 	 0.00049759
1.40	0.33403673 	 0.31655995 	 0.00039477
1.55	0.30008408 	 0.28098662 	 0.00034013
1.70	0.25147305 	 0.24857969 	 0.00028380
1.85	0.20937761 	 0.22084785 	 0.00024500
2.00	0.19743200 	 0.19625258 	 0.00021319
