0.50	-0.97840000 	 -0.97454180 	 0.00034625
0.65	-0.90440000 	 -0.91398576 	 0.00028994
0.80	-0.86304000 	 -0.84849192 	 0.00020860
0.95	-0.79344000 	 -0.78286720 	 0.00016857
1.10	-0.73152000 	 -0.72061388 	 0.00015605
1.25	-0.66248000 	 -0.66414836 	 0.00014521
1.40	-0.60760000 	 -0.61322856 	 0.00013786
1.55	-0.56760000 	 -0.56845444 	 0.00013529
1.70	-0.52976000 	 -0.52857448 	 0.00013073
1.85	-0.49032000 	 -0.49343452 	 0.00012367
2.00	-0.46480000 	 -0.46218696 	 0.00012171
