0.50	83.41504000 	 79.45124472 	 0.33636980
0.65	21.15273846 	 32.91135877 	 0.18986639
0.80	14.96700000 	 15.20744860 	 0.07174009
0.95	8.01178947 	 8.68104223 	 0.03220306
1.10	6.37643636 	 5.60208458 	 0.01648394
1.25	4.17094400 	 3.97426096 	 0.01020943
1.40	2.63205714 	 2.97429466 	 0.00642933
1.55	2.43070968 	 2.34331726 	 0.00473202
1.70	1.97167059 	 1.90556991 	 0.00348493
1.85	1.41517838 	 1.59393600 	 0.00263597
2.00	1.30036000 	 1.35815624 	 0.00214659
