0.307949	0.612698	  1
0.467226	0.541395	  2
0.383377	0.512773	 20
0.331828	0.479888	 11
0.280239	0.309091	  6
0.052892	0.262729	  5
0.068022	0.010585	 26
0.205898	0.170167	  7
0.300447	0.263256	  3
0.325100	0.286760	 10
0.374067	0.196624	 17
0.437807	0.033239	 29
0.459881	0.199117	 19
0.670816	0.168675	 32
0.678758	0.116588	 25
0.683235	0.123744	  8
0.794608	0.200391	 31
0.947480	0.173659	  9
0.833783	0.505098	 23
0.821863	0.667744	 22
0.887243	0.708864	  4
0.843188	0.856896	 34
0.791488	0.781263	 24
0.729398	0.770479	 16
0.690724	0.602840	 28
0.628843	0.680139	 12
0.596476	0.696865	 27
0.461846	0.663616	 21
0.462530	0.761369	 15
0.470994	0.900337	 30
0.397016	0.982690	 33
0.342515	0.868154	 14
0.006363	0.740941	 13
0.311874	0.674514	 18
