 252	0.0082
 253	0.0085
 254	0.0079
 255	0.0080
 256	0.0077
 257	0.0079
 258	0.0077
 259	0.0081
 260	0.0079
 261	0.0081
 262	0.0079
 263	0.0072
 264	0.0077
 265	0.0073
 266	0.0076
 267	0.0077
 268	0.0076
 269	0.0074
 270	0.0074
 271	0.0073
 272	0.0075
 273	0.0072
 274	0.0077
 275	0.0079
 276	0.0077
 277	0.0074
 278	0.0073
 279	0.0076
 280	0.0073
 281	0.0077
 282	0.0075
 283	0.0074
 284	0.0080
 285	0.0070
 286	0.0074
 287	0.0075
 288	0.0072
 289	0.0074
 290	0.0080
 291	0.0071
 292	0.0075
 293	0.0070
 294	0.0069
 295	0.0074
 296	0.0073
 297	0.0072
 298	0.0069
 299	0.0072
 300	0.0075
 301	0.0073
 302	0.0069
 303	0.0071
 304	0.0071
 305	0.0070
 306	0.0073
 307	0.0070
 308	0.0071
 309	0.0074
 310	0.0072
 311	0.0072
 312	0.0073
 313	0.0072
 314	0.0071
 315	0.0071
 316	0.0071
 317	0.0068
 318	0.0070
 319	0.0072
 320	0.0071
 321	0.0069
 322	0.0075
 323	0.0069
 324	0.0073
 325	0.0070
 326	0.0071
 327	0.0068
 328	0.0070
 329	0.0068
 330	0.0072
 331	0.0070
 332	0.0068
 333	0.0071
 334	0.0070
 335	0.0066
 336	0.0067
 337	0.0065
 338	0.0069
 339	0.0069
 340	0.0070
 341	0.0066
 342	0.0067
 343	0.0068
 344	0.0068
 345	0.0068
 346	0.0067
 347	0.0066
 348	0.0065
 349	0.0067
 350	0.0068
 351	0.0068
 352	0.0066
 353	0.0068
 354	0.0066
 355	0.0066
 356	0.0062
 357	0.0068
 358	0.0068
 359	0.0068
 360	0.0069
 361	0.0068
 362	0.0067
 363	0.0069
 364	0.0069
 365	0.0066
 366	0.0069
 367	0.0066
 368	0.0065
 369	0.0069
 370	0.0069
 371	0.0065
 372	0.0065
 373	0.0063
 374	0.0063
 375	0.0064
 376	0.0066
 377	0.0065
 378	0.0064
 379	0.0063
 380	0.0066
 381	0.0068
 382	0.0066
 383	0.0066
 384	0.0067
 385	0.0064
 386	0.0065
 387	0.0064
 388	0.0062
 389	0.0060
 390	0.0060
 391	0.0064
 392	0.0062
 393	0.0062
 394	0.0062
 395	0.0064
 396	0.0064
 397	0.0064
 398	0.0064
 399	0.0067
 400	0.0061
 401	0.0062
 402	0.0065
 403	0.0064
 404	0.0059
 405	0.0064
 406	0.0062
 407	0.0060
 408	0.0065
 409	0.0062
 410	0.0064
 411	0.0062
 412	0.0064
 413	0.0061
 414	0.0062
 415	0.0062
 416	0.0064
 417	0.0065
 418	0.0060
 419	0.0061
 420	0.0061
 421	0.0064
 422	0.0062
 423	0.0062
 424	0.0061
 425	0.0061
 426	0.0058
 427	0.0061
 428	0.0061
 429	0.0061
 430	0.0060
 431	0.0061
 432	0.0058
 433	0.0060
 434	0.0059
 435	0.0063
 436	0.0060
 437	0.0059
 438	0.0061
 439	0.0061
 440	0.0059
 441	0.0060
 442	0.0058
 443	0.0060
 444	0.0059
 445	0.0060
 446	0.0059
 447	0.0060
 448	0.0061
 449	0.0059
 450	0.0060
 451	0.0059
 452	0.0055
 453	0.0057
 454	0.0058
 455	0.0059
 456	0.0059
 457	0.0062
 458	0.0057
 459	0.0061
 460	0.0060
 461	0.0059
 462	0.0058
 463	0.0059
 464	0.0060
 465	0.0058
 466	0.0057
 467	0.0057
 468	0.0058
 469	0.0057
 470	0.0057
 471	0.0058
 472	0.0057
 473	0.0059
 474	0.0060
 475	0.0057
 476	0.0056
 477	0.0058
 478	0.0060
 479	0.0054
 480	0.0060
 481	0.0057
 482	0.0056
 483	0.0057
 484	0.0055
 485	0.0057
 486	0.0055
 487	0.0059
 488	0.0056
 489	0.0058
 490	0.0058
 491	0.0056
 492	0.0061
 493	0.0056
 494	0.0059
 495	0.0056
 496	0.0056
 497	0.0059
 498	0.0054
 499	0.0058
 500	0.0056
 501	0.0056
 502	0.0056
 503	0.0055
 504	0.0053
 505	0.0055
 506	0.0055
 507	0.0054
 508	0.0056
 509	0.0057
 510	0.0055
 511	0.0058
 512	0.0056
 513	0.0055
 514	0.0057
 515	0.0055
 516	0.0058
 517	0.0058
 518	0.0056
 519	0.0056
 520	0.0055
 521	0.0058
 522	0.0056
 523	0.0055
 524	0.0057
 525	0.0057
 526	0.0056
 527	0.0055
 528	0.0054
 529	0.0052
 530	0.0053
 531	0.0054
 532	0.0054
 533	0.0057
 534	0.0053
 535	0.0053
 536	0.0054
 537	0.0055
 538	0.0054
 539	0.0054
 540	0.0054
 541	0.0053
 542	0.0056
 543	0.0053
 544	0.0055
 545	0.0051
 546	0.0054
 547	0.0054
 548	0.0053
 549	0.0054
 550	0.0052
 551	0.0053
 552	0.0051
 553	0.0050
 554	0.0054
 555	0.0054
 556	0.0057
 557	0.0054
 558	0.0051
 559	0.0054
 560	0.0052
 561	0.0054
 562	0.0054
 563	0.0057
 564	0.0055
 565	0.0053
 566	0.0056
 567	0.0053
 568	0.0053
 569	0.0053
 570	0.0054
 571	0.0054
 572	0.0054
 573	0.0055
 574	0.0052
 575	0.0052
 576	0.0049
 577	0.0051
 578	0.0051
 579	0.0053
 580	0.0052
 581	0.0053
 582	0.0052
 583	0.0052
 584	0.0054
 585	0.0053
 586	0.0054
 587	0.0053
 588	0.0053
 589	0.0054
 590	0.0051
 591	0.0053
 592	0.0053
 593	0.0051
 594	0.0050
 595	0.0050
 596	0.0049
 597	0.0050
 598	0.0053
 599	0.0054
 600	0.0053
 601	0.0052
 602	0.0050
 603	0.0053
 604	0.0049
 605	0.0054
 606	0.0054
 607	0.0055
 608	0.0050
 609	0.0053
 610	0.0049
 611	0.0052
 612	0.0049
 613	0.0049
 614	0.0051
 615	0.0051
 616	0.0049
 617	0.0051
 618	0.0052
 619	0.0050
 620	0.0051
 621	0.0049
 622	0.0051
 623	0.0050
 624	0.0050
 625	0.0050
 626	0.0051
 627	0.0053
 628	0.0049
 629	0.0051
 630	0.0050
 631	0.0049
 632	0.0049
 633	0.0052
 634	0.0052
 635	0.0051
 636	0.0049
 637	0.0049
 638	0.0050
 639	0.0048
 640	0.0052
 641	0.0048
 642	0.0049
 643	0.0051
 644	0.0050
 645	0.0050
 646	0.0051
 647	0.0052
 648	0.0050
 649	0.0050
 650	0.0050
 651	0.0051
 652	0.0049
 653	0.0047
 654	0.0050
 655	0.0049
 656	0.0049
 657	0.0048
 658	0.0048
 659	0.0051
 660	0.0050
 661	0.0050
 662	0.0048
 663	0.0048
 664	0.0051
 665	0.0050
 666	0.0051
 667	0.0049
 668	0.0047
 669	0.0047
 670	0.0049
 671	0.0049
 672	0.0050
 673	0.0050
 674	0.0048
 675	0.0046
 676	0.0047
 677	0.0048
 678	0.0049
 679	0.0048
 680	0.0048
 681	0.0048
 682	0.0049
 683	0.0047
 684	0.0048
 685	0.0047
 686	0.0048
 687	0.0048
 688	0.0048
 689	0.0048
 690	0.0049
 691	0.0047
 692	0.0048
 693	0.0047
 694	0.0050
 695	0.0047
 696	0.0047
 697	0.0050
 698	0.0047
 699	0.0048
 700	0.0048
 701	0.0047
 702	0.0049
 703	0.0047
 704	0.0048
 705	0.0047
 706	0.0046
 707	0.0047
 708	0.0048
 709	0.0048
 710	0.0046
 711	0.0047
 712	0.0048
 713	0.0047
 714	0.0049
 715	0.0047
 716	0.0049
 717	0.0049
 718	0.0050
 719	0.0047
 720	0.0049
 721	0.0047
 722	0.0048
 723	0.0047
 724	0.0046
 725	0.0046
 726	0.0047
 727	0.0046
 728	0.0048
 729	0.0046
 730	0.0047
 731	0.0047
 732	0.0049
 733	0.0045
 734	0.0046
 735	0.0048
 736	0.0046
 737	0.0045
 738	0.0046
 739	0.0047
 740	0.0049
 741	0.0048
 742	0.0045
 743	0.0047
 744	0.0047
 745	0.0047
 746	0.0046
 747	0.0047
 748	0.0045
 749	0.0046
 750	0.0046
 751	0.0048
 752	0.0045
 753	0.0044
 754	0.0047
 755	0.0047
 756	0.0045
 757	0.0047
 758	0.0047
 759	0.0047
 760	0.0045
 761	0.0046
 762	0.0046
 763	0.0045
 764	0.0047
 765	0.0047
 766	0.0046
 767	0.0046
 768	0.0045
 769	0.0046
 770	0.0048
 771	0.0046
 772	0.0045
 773	0.0045
 774	0.0045
 775	0.0046
 776	0.0046
 777	0.0044
 778	0.0046
 779	0.0045
 780	0.0046
 781	0.0048
 782	0.0045
 783	0.0043
 784	0.0045
 785	0.0047
 786	0.0048
 787	0.0046
 788	0.0046
 789	0.0045
 790	0.0044
 791	0.0044
 792	0.0045
 793	0.0044
 794	0.0045
 795	0.0045
 796	0.0045
 797	0.0046
 798	0.0046
 799	0.0045
 800	0.0046
 801	0.0043
 802	0.0044
 803	0.0042
 804	0.0044
 805	0.0043
 806	0.0044
 807	0.0045
 808	0.0046
 809	0.0045
 810	0.0043
 811	0.0044
 812	0.0045
 813	0.0044
 814	0.0045
 815	0.0044
 816	0.0047
 817	0.0043
 818	0.0044
 819	0.0040
 820	0.0043
 821	0.0044
 822	0.0044
 823	0.0043
 824	0.0044
 825	0.0045
 826	0.0045
 827	0.0046
 828	0.0043
 829	0.0045
 830	0.0043
 831	0.0045
 832	0.0043
 833	0.0045
 834	0.0044
 835	0.0046
 836	0.0044
 837	0.0045
 838	0.0044
 839	0.0044
 840	0.0044
 841	0.0043
 842	0.0045
 843	0.0045
 844	0.0045
 845	0.0043
 846	0.0043
 847	0.0044
 848	0.0043
 849	0.0043
 850	0.0043
 851	0.0043
 852	0.0043
 853	0.0044
 854	0.0042
 855	0.0044
 856	0.0042
 857	0.0046
 858	0.0044
 859	0.0042
 860	0.0045
 861	0.0042
 862	0.0044
 863	0.0043
 864	0.0045
 865	0.0041
 866	0.0045
 867	0.0045
 868	0.0043
 869	0.0040
 870	0.0041
 871	0.0045
 872	0.0044
 873	0.0044
 874	0.0043
 875	0.0042
 876	0.0044
 877	0.0042
 878	0.0044
 879	0.0040
 880	0.0041
 881	0.0041
 882	0.0042
 883	0.0044
 884	0.0042
 885	0.0043
 886	0.0043
 887	0.0041
 888	0.0042
 889	0.0040
 890	0.0043
 891	0.0043
 892	0.0041
 893	0.0041
 894	0.0043
 895	0.0042
 896	0.0044
 897	0.0042
 898	0.0043
 899	0.0041
 900	0.0041
 901	0.0042
 902	0.0043
 903	0.0041
 904	0.0043
 905	0.0041
 906	0.0043
 907	0.0042
 908	0.0041
 909	0.0043
 910	0.0042
 911	0.0042
 912	0.0041
 913	0.0042
 914	0.0043
 915	0.0042
 916	0.0042
 917	0.0041
 918	0.0043
 919	0.0041
 920	0.0041
 921	0.0041
 922	0.0042
 923	0.0043
 924	0.0042
 925	0.0043
 926	0.0041
 927	0.0043
 928	0.0041
 929	0.0041
 930	0.0041
 931	0.0041
 932	0.0042
 933	0.0043
 934	0.0041
 935	0.0040
 936	0.0040
 937	0.0039
 938	0.0042
 939	0.0041
 940	0.0041
 941	0.0041
 942	0.0041
 943	0.0042
 944	0.0040
 945	0.0043
 946	0.0039
 947	0.0041
 948	0.0041
 949	0.0041
 950	0.0042
 951	0.0042
 952	0.0041
 953	0.0043
 954	0.0042
 955	0.0041
 956	0.0042
 957	0.0039
 958	0.0041
 959	0.0041
 960	0.0039
 961	0.0040
 962	0.0041
 963	0.0040
 964	0.0039
 965	0.0040
 966	0.0040
 967	0.0040
 968	0.0041
 969	0.0040
 970	0.0041
 971	0.0041
 972	0.0040
 973	0.0039
 974	0.0039
 975	0.0041
 976	0.0039
 977	0.0041
 978	0.0041
 979	0.0041
 980	0.0039
 981	0.0041
 982	0.0041
 983	0.0041
 984	0.0041
 985	0.0041
 986	0.0039
 987	0.0039
 988	0.0038
 989	0.0041
 990	0.0041
 991	0.0040
 992	0.0041
 993	0.0040
 994	0.0041
 995	0.0040
 996	0.0041
 997	0.0039
 998	0.0039
 999	0.0040
1000	0.0040
1001	0.0039
